productId,sku,productCode,productName,category,brand,quantity,currentImageState,reasonNotMapped,recommendedFilename,suggestedFutureAction
"cmrnl0a6403sytaec1il59ert","BOD-000002","PC100","SOFY BODYFIT SANITARY NAPKIN","Body Care","Sofy","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","BOD-000002.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0a6s03t6taecswb9tr0h","PER-000070","PC100","STAY FREE DRY","Personal Care","Unbranded","XL","Placeholder","No exact or high-confidence unique image mapping was approved.","PER-000070.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0a7h03tetaecfvfuy8t7","PER-000071","PC100","STAY FREE SECURE COTTON","Personal Care","Unbranded","regular","Placeholder","No exact or high-confidence unique image mapping was approved.","PER-000071.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0a8403tmtaecvy6n4ai6","PER-000072","PC100","STREAX HAIR COLOR DARKEST BROWN","Personal Care","Streax","40 ml","Placeholder","No exact or high-confidence unique image mapping was approved.","PER-000072.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0a8u03tutaecehe5qg4j","HAI-000090","PC100","STREAX HAIR COLOR15","Hair Care","Streax","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HAI-000090.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0a9i03u2taecgvccrp4c","PER-000073","PC100","SWIFT PERFUME_30ML","Personal Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","PER-000073.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0aa903uataecr5x7fnp0","FOO-000823","PC100","Sabudana 200gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000823.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0aax03uitaecw1mhpcry","FOO-000824","PC100","Sabut Moong","Food Items","Unbranded","500 g","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000824.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0abm03uqtaeco0i3267c","FOO-000825","PC100","Sabut Moong 1kg","Food Items","Unbranded","1 kg","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000825.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0aca03uytaeci1ui33v7","DET-000046","PC100","Safewash front load 1Ltr","Detergents","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DET-000046.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0acy03v6taeck36cdgtg","DET-000047","PC100","Safewash liquid 2X500g","Detergents","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DET-000047.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0adn03vetaec5bhfrgjy","FOO-000826","PC100","Saffola active","Food Items","Saffola","1Ltr","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000826.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0aeb03vmtaec95dltary","FOO-000827","PC100","Saffola masala oats","Food Items","Saffola","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000827.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0af003vutaecue14b6w0","FOO-000828","PC100","Sagar Makhana 250gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000828.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0afo03w2taec5cl59yhe","FOO-000829","PC100","Sandalwood solid perfume","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000829.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0ah203witaecfau9ad1b","SKN-000062","PC100","Santoor saffron shower gel 250ml","Skin Care","Santoor","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000062.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0aif03wytaecnuxoj48i","FOO-000830","PC100","Saunf 100gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000830.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0aj403x6taeczyg22rhw","FOO-000831","PC100","Saunf 250gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000831.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0ajs03xetaecc9ptlgpj","SKN-000064","PC100","Savlon handwash","Skin Care","Savlon","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000064.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0akh03xmtaec9q35f47a","FOO-000832","PC100","Sendha namak 200gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000832.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0al603xutaec1g6mj0ra","ORA-000018","PC100","Sensodyne fresh gel","Oral Care","Sensodyne","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","ORA-000018.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0alv03y2taecv8gaa94h","ORA-000019","PC100","Sensodyne green","Oral Care","Sensodyne","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","ORA-000019.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0amj03yataec1vhgbvbq","HAI-000091","PC100","Set wet hair gel","Hair Care","Set Wet","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HAI-000091.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0an803yitaecr2makw8l","DIS-000053","PC100","Shagan card","Disposables","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DIS-000053.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0anw03yqtaec4j4fzdbz","FOO-000833","PC100","Shakar 1kg","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000833.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0aom03yytaec4ysjawei","FOO-000834","PC100","Shakti bhog atta 10kg","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000834.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0apa03z6taec3bn7to7v","FOO-000835","PC100","Shakti bhog besan 500gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000835.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0apz03zetaecaq3n8ms5","FOO-000836","PC100","Shampoo bar","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000836.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0aqn03zmtaec9n7ps5so","POO-000015","PC100","Shri tulsi agarbati","Pooja Essentials","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","POO-000015.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0ara03zutaecqzl29ink","SKN-000065","PC100","Simco oxyve Tulsi & aloe Handwash 750ml","Skin Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000065.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0arz0402taecncy594lv","DIS-000054","PC100","Sipper","Disposables","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DIS-000054.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0asn040ataecq8v74ech","FOO-000837","PC100","Sirka","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000837.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0atb040itaecq878bivw","DIS-000055","PC100","Small plates white","Disposables","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DIS-000055.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0atz040qtaecp4ykk3v2","FOO-000838","PC100","Snickers","Food Items","Snickers","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000838.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0auw040ytaecpa8dbe5u","CHO-000002","PC100","Snickers","Chocolates & Confectionery","Snickers","22 g","Placeholder","No exact or high-confidence unique image mapping was approved.","CHO-000002.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0avk0416taeckk1fsmj1","FOO-000839","PC100","Soya chunk chura 300gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000839.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0aw7041etaec32kx4izn","FOO-000840","PC100","Soya chunks","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000840.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0awu041mtaecgg9iu1u4","FOO-000841","PC100","Soya fortune 5ltr","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000841.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0axi041utaeck32un0t4","FOO-000842","PC100","Soyabeen","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000842.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0ay40422taecprwsihh7","FOO-000843","PC100","Soyabeen 500g","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000843.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0ayt042ataec8jdg95x0","PER-000074","PC100","Spinz deo","Personal Care","Spinz","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","PER-000074.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0azg042itaecje4zg23h","FOO-000844","PC100","Springwell water 200ml pack of 24","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000844.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0b05042qtaecwm026b1s","DET-000048","PC100","Stain off","Detergents","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DET-000048.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0b0t042ytaecpk0h33za","FOO-000845","PC100","Steeljali sheet","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000845.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0b1g0436taecm10topjp","STA-000008","PC100","Stepler","Stationery","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","STA-000008.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0b25043etaece8nxl89d","STA-000009","PC100","Stepler pin","Stationery","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","STA-000009.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0b2t043mtaecxlfv7c1n","FOO-000846","PC100","Sualin cough & cold","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000846.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0b3i043utaec41f9yg27","FOO-000847","PC100","Sugar","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000847.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0b450442taec5hu07weu","FOO-000848","PC100","Suji","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000848.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0b4t044ataecaatlytn4","FOO-000849","PC100","Sun flower oil 5Ltr","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000849.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0b5h044itaec0mysmsmq","FOO-000850","PC100","Sund","Food Items","Unbranded","100gm","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000850.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0b66044qtaeco2kr8vdo","FOO-000851","PC100","Sunsilk Pink shampoo 340ml","Food Items","Sunsilk","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000851.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0b7j0456taec2m8q18v1","HAI-000093","PC100","Sunsilk/clinic plus shampoo 1rs","Hair Care","Sunsilk","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HAI-000093.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0b88045etaecy49rgktw","DSH-000007","PC100","Super scrub","Dishwashing","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DSH-000007.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0b8y045mtaeca1exuuo0","DET-000049","PC100","Superwoosh detergent cake 300gm","Detergents","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DET-000049.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0b9n045utaeccvsl9onx","DET-000050","PC100","Surf Excel Pouch rs10","Detergents","Surf Excel","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DET-000050.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0bac0462taec2ez7as9h","FOO-000852","PC100","Surf excel blue 1kg","Food Items","Surf Excel","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000852.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0bb0046ataecn5xe8e9l","DET-000051","PC100","Surf excel detergent bar 250gm","Detergents","Surf Excel","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DET-000051.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0bbp046itaecrqia1bhh","DET-000052","PC100","Surf excel detergent powder 500gm","Detergents","Surf Excel","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DET-000052.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0bdq0476taecrjldygry","DET-000055","PC100","Surf excel value pack","Detergents","Surf Excel","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DET-000055.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0bf3047mtaec89eew6zq","FOO-000854","PC100","TOPS TOMATO KETHCUP","Food Items","Tops","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000854.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0bfs047utaecxjhq11f1","PER-000075","PC100","TRESEMME HAIR FALLs","Personal Care","Tresemme","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","PER-000075.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0bgg0482taecwmy0vyww","HAI-000094","PC100","TRESEMME KERATINE s","Hair Care","Tresemme","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HAI-000094.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0bh4048ataecn34aho5f","HAI-000095","PC100","TRESEMME S&S SHAMPOO","Hair Care","Tresemme","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HAI-000095.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0bht048itaec28z8vjrv","FOO-000855","PC100","Taali Peenuts","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000855.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0bih048qtaecqjm6jy4z","FOO-000856","PC100","Taali puffs","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000856.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0bj7048ytaecqtzocmtq","FOO-000857","PC100","Taaza/elachi tea 25","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000857.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0bl7049mtaec8jvzq40d","FOO-000859","PC100","Tata Elaichi tea 250 gm","Food Items","Tata","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000859.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0bmj04a2taecfcw0i0xr","FOO-000861","PC100","Tata gold tea 500gm","Food Items","Tata","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000861.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0bn704aataec3zyydxj2","FOO-000862","PC100","Tata pink salt","Food Items","Tata","1 kg","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000862.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0bnw04aitaec0zrne1qu","FOO-000863","PC100","Tata superlite 1kg","Food Items","Tata","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000863.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0bok04aqtaecsqpr1orj","FOO-000864","PC100","Tata tea Premium 1kg","Food Items","Tata","1 kg","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000864.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0bp804aytaecwt4kohb0","FOO-000865","PC100","Tata tea elaichi 1kg","Food Items","Tata","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000865.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0bpw04b6taec3v473b3x","FOO-000866","PC100","Tata tea premium 250gm","Food Items","Tata","250 ml","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000866.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0bql04betaec3rgqppej","HOM-000079","PC100","Tea shalni big","Home Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HOM-000079.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0br904bmtaec5ygbosju","HOM-000080","PC100","Tea shlni small","Home Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HOM-000080.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0bry04butaecjw9t7m7n","FOO-000867","PC100","Teame Honey lemon green tea 25U","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000867.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0bsm04c2taeczxdafu55","FOO-000868","PC100","Tej pata","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000868.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0bta04cataec9czzti9r","FOO-000869","PC100","Thandai","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000869.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0bu004citaecrx2pnlxx","FOO-000870","PC100","The Man company deo 150ml","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000870.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0bvc04cytaeckduywvxr","DET-000057","PC100","Tide 4+1kg","Detergents","Tide","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DET-000057.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0bxh04dmtaec9xh5xo8h","FOO-000871","PC100","Tiger krunch","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000871.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0by404dutaecw5tsmii4","FOO-000872","PC100","Tile brush","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000872.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0bys04e2taecphx3zifj","PER-000076","PC100","Tissue/Napkin paper","Personal Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","PER-000076.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0bzg04eataecihircezj","CLN-000023","PC100","Toilet brush clasic","Cleaning","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","CLN-000023.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0c0404eitaec8bx378ns","CLN-000024","PC100","Toilet brush normal","Cleaning","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","CLN-000024.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0c0u04eqtaec6hupxt9k","ORA-000020","PC100","Tongue cleaner","Oral Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","ORA-000020.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0c1h04eytaectxs2q4zg","FOO-000873","PC100","Tooth powder 10g","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000873.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0c2604f6taec9bkkocoj","ORA-000021","PC100","Toothpaste lose","Oral Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","ORA-000021.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0c2u04fetaecx3woy08o","FOO-000874","PC100","Top Mix pickle 900gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000874.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0c3k04fmtaec707bk5ob","FOO-000875","PC100","Top masala noodles","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000875.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0c4904futaecnkec2ej7","FOO-000876","PC100","Top masala noodles red","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000876.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0c4y04g2taec1jsiq40m","FOO-000877","PC100","Tops jams 200gm","Food Items","Tops","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000877.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0c5m04gataecaxw9a5pj","FOO-000878","PC100","Traditional rice35kg","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000878.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0c6b04gitaec175gwzi2","DIS-000056","PC100","Transparent glass","Disposables","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DIS-000056.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0c6z04gqtaec5waqsn66","HAI-000096","PC100","Tresemme keratin shampoo2rs","Hair Care","Tresemme","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HAI-000096.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0c7o04gytaec9ql56rvj","HOM-000081","PC100","Trishul NAPHTHALENE","Home Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HOM-000081.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0c8d04h6taeczslwt78c","SKN-000067","PC100","Turbo bright garnier facewash","Skin Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000067.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0c9404hetaecbavk7mtw","FOO-000879","PC100","Turmeric chandan soap","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000879.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0c9s04hmtaeckqlnrx4a","FOO-000880","PC100","Turmeric powder 100g","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000880.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0caj04hutaecfffgh1e9","FOO-000881","PC100","UNIBIC CHOCONUT (75g)","Food Items","Unibic","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000881.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0cb804i2taecpzsuhv58","FOO-000882","PC100","UNIBIC CHOCORIPPLE(50g)","Food Items","Unibic","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000882.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0ccl04iitaecocvu2n0x","FOO-000883","PC100","Ujala crisp &shine 200g","Food Items","Ujala","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000883.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0cda04iqtaecfnxwcfls","FOO-000884","PC100","Unibic choco 90g","Food Items","Unibic","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000884.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0cdy04iytaec3199tdxq","FOO-000885","PC100","Unibic choco chips 500g","Food Items","Unibic","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000885.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0cen04j6taec9irgftjp","FOO-000886","PC100","Urad sabut 1kg","Food Items","Unbranded","1 kg","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000886.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0cfb04jetaeczck968gd","FOO-000887","PC100","Urad sabut 500gm","Food Items","Unbranded","500 g","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000887.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0cg004jmtaecfqn428ri","CLN-000025","PC100","Varklin drain cleaner pouch","Cleaning","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","CLN-000025.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0cgo04jutaecxauvpn5c","SKN-000068","PC100","Vaseline","Skin Care","Vaseline","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000068.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0cj504kataecs9pzkvqm","SKN-000070","PC100","Vaseline deep moisture 200ml","Skin Care","Vaseline","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000070.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0cjv04kitaec6rg5mppz","FOO-000888","PC100","Veeba mayonnaise","Food Items","Veeba","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000888.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0ckj04kqtaecavaio0bz","HAI-000097","PC100","Veet hair removal","Hair Care","Veet","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HAI-000097.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0cl804kytaecstbl8bm4","FOO-000889","PC100","Verka 500ml","Food Items","Verka","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000889.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0clw04l6taeccmixltm8","FOO-000890","PC100","Verka Ghee","Food Items","Verka","1Ltr","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000890.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0cph04mataec7mr9emna","DSH-000011","PC100","Vim bar set","Dishwashing","Vim","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DSH-000011.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0cq504mitaecw49464gb","DSH-000012","PC100","Vim lemon pack 86","Dishwashing","Vim","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DSH-000012.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0crh04mytaeceu6ujrus","DSH-000014","PC100","Vim pouch","Dishwashing","Vim","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DSH-000014.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0cst04netaecctuzae0w","PER-000077","PC100","WOW BATHING SOAP","Personal Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","PER-000077.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0ctj04nmtaecyy86hb4x","FOO-000891","PC100","Waffer","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000891.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0cu704nutaecudstpdcj","FOO-000892","PC100","Wai wai maggi 440gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000892.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0cuw04o2taecre86unr6","FOO-000893","PC100","Weikfield baking powder 100gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000893.webp","Capture or approve a product-specific image for this SKU."
